ts_code,stock_name,best_holiday,best_corr_pre7_dummy,best_corr_pvalue,best_corr_pre7_dummy_excess,best_corr_excess_pvalue,best_avg_pre7_cum_return_pct,best_avg_post7_cum_return_pct,best_avg_pre7_excess_cum_return_pct,best_avg_post7_excess_cum_return_pct,best_pre7_excess_pvalue_gt0,events
002847.SZ,盐津铺子,国庆,0.025475873085583696,0.2330514653698123,0.01487236854552888,0.4863620332589721,4.735526301776497,-2.426611480843407,2.8741285076317507,-1.571528363910245,0.1245442151038788,9
000716.SZ,黑芝麻,清明,0.025415871456630962,0.22356235755380377,0.016562638055941856,0.42773442818734786,3.6734302814283346,-1.165959247191545,2.1701706959870055,-0.3952385004501293,0.1432421983724048,8
002726.SZ,龙大美食,五一,0.02448118763138188,0.2302818742114119,0.040096468160519254,0.049378057004537415,2.443127958312879,-0.6546356640460154,3.6542394840805232,0.07452616246693308,0.03564719487935802,9
603237.SH,五芳斋,清明,0.023775255299700804,0.49213949180001554,0.024732243655555895,0.4748764321530921,3.860494169211093,-1.05598559954877,3.5651672149592804,1.0700344270000053,,2
600749.SH,西藏旅游,清明,0.02359740265624891,0.2555875321686387,0.014509269415219168,0.4845701156137115,3.2628686196440575,-3.8623461527342418,1.845305132343382,-3.08165333748581,0.23367408132195477,8
688089.SH,嘉必优,国庆,0.02357353816615955,0.36447821350156245,0.011359169999464808,0.6621575596488343,5.192103833078542,-7.315207062533722,2.542161979753559,-7.120475469496404,0.21506157782151475,6
600737.SH,中粮糖业,清明,0.023054794063807015,0.2546652430360208,0.01305387027811517,0.5189873440018221,2.4948115337640284,1.798889587957167,1.236336295587041,2.2996870149804214,0.24442482688752537,9
600873.SH,梅花生物,清明,0.02295982089267798,0.2646734380224738,0.009561623058777372,0.6423157417993631,2.195750165957519,-0.7073028534482717,0.7781866786568432,0.09328943973783677,0.2547979413112597,8
002719.SZ,麦趣尔,清明,0.022916555592000412,0.2681223464061294,0.015740504828152653,0.4469104761969917,2.8785997124339264,-1.601287875775732,1.6201244742569394,-1.1004904487524785,0.23523217653455264,9
000860.SZ,顺鑫农业,清明,0.022409721042921837,0.266736935883703,0.014319141282795069,0.4779566735632015,2.7913618202560677,-0.1862914089310347,1.53288658207908,0.31450601809222,0.247248512676623,9
605108.SH,同庆楼,清明,0.022356904347791404,0.4109015297728202,0.01662119538305153,0.5409949249031393,4.10505698959947,4.395210413889919,2.996921538610173,6.378431378048208,0.19614139568603187,4
600696.SH,*ST岩石,国庆,0.021887210573539574,0.28805864314730795,0.01267259904491052,0.5385083559762274,3.6783939070533065,-1.307585423605926,2.0731070415856925,-0.801507072016731,0.32862203223590214,10
605338.SH,巴比食品,国庆,0.021756914373688596,0.43333780380181147,-0.00430352915991683,0.8768546997952402,3.808017157703101,21.291803586535096,0.03185502689362316,21.769806179087087,0.48750306410455163,6
000972.SZ,*ST中基,中秋,0.020818231867639186,0.3132894445415497,0.01871694144912681,0.36464604296831266,2.72741847335965,-0.7315536893640227,2.0868258359444427,-0.9047066766529553,0.1730702845091334,6
600559.SH,老白干酒,国庆,0.020640498441115113,0.32658439648337084,0.007752019281614632,0.7125675345083783,2.9738871623817675,-3.952315860733233,1.1339539545253354,-3.31338110910437,0.2571752122047632,9
000610.SZ,西安旅游,中秋,0.02056458283636198,0.3197395217339128,0.018576217532688514,0.36877460827459185,3.6448743673319424,-0.8147487538615348,3.0042817299167353,-0.987901741150467,0.19651733467436788,6
300973.SZ,立高食品,国庆,0.020439400455861404,0.48432862629957246,0.010591309631851713,0.7170784611327791,8.956556596174575,-4.181700689267558,5.180394465365099,-3.359991823045634,0.15599688619842877,5
600543.SH,莫高股份,中秋,0.02043312998671918,0.3138130704116734,0.018814837701106642,0.3536853275904803,3.051845003166546,-1.0332186460400978,2.411252365751339,-1.20637163332903,0.2102083029692174,6
600300.SH,维维股份,清明,0.020415266208425317,0.31205530796107916,0.010640943675958813,0.5982797213344239,2.109773703980801,-1.1290881130220118,0.8512984658038132,-0.9203557374554369,0.3036849225344468,9
002570.SZ,贝因美,国庆,0.02003892779254336,0.32474052719592816,0.008783777707614926,0.6660163462245807,2.596639691733535,-1.3712157363579824,0.9913528262659221,-0.8651373847687882,0.2854996674292215,10
002582.SZ,好想你,国庆,0.020016291312743534,0.32488705260399753,0.009084165827931971,0.6550537167777974,3.1864984943207033,-1.656750864675356,1.5812116288530902,-1.1506725130861617,0.21624729162638529,10
600059.SH,古越龙山,清明,0.019826450360746338,0.3258256565742333,0.00850182413167833,0.6735371069199672,1.9706717701428498,-1.0114493808742298,0.7121965319658621,-0.510651953850975,0.2595209747628342,9
600197.SH,伊力特,端午,0.019753230492989493,0.3276158601038378,0.023081393565432283,0.25266314733309053,2.3262035757260504,1.7545636264600355,2.230181375757411,0.6034513526366515,0.08781992760030456,10
600186.SH,莲花控股,春节,0.01966823746745971,0.33009612789526716,0.027455656601484715,0.1739381966371836,2.3602725712231862,8.485137321015022,2.8906528888101355,6.7751693076158235,0.24751794584307263,10
002646.SZ,天佑德酒,国庆,0.019573472128962238,0.3320379017364729,0.00746311635829893,0.711512906638963,2.271031590244726,-3.4977235302372827,0.6657447247771121,-2.9916451786480875,0.35667784394726154,10
002956.SZ,西麦食品,清明,0.01957071305421347,0.43160797145766466,0.016672838128407055,0.5028735716030514,3.38929784399217,1.0875250410613346,2.6293707142364164,2.3326823119537843,0.13046273629566493,5
600238.SH,*ST椰岛,端午,0.019475956317719232,0.33583454023137876,0.023291894193483733,0.24971394913533615,3.5165350730974616,-0.298710474147944,3.7002090987124605,-1.4498227479713282,0.2876653142259816,10
002515.SZ,金字火腿,国庆,0.019460712255953867,0.3557478751090068,0.00701488084345572,0.739239956784452,2.089627687740319,1.7139632192074348,0.4843408222727052,2.220041570796629,0.3608403525705887,10
002495.SZ,佳隆股份,清明,0.019374038680795676,0.3369888372969688,0.010248704115627578,0.6115463404723458,2.091660261556093,-1.8650093852900784,0.8331850233791052,-1.3642119582668233,0.37071015906350757,9
600962.SH,国投中鲁,清明,0.01918765775869297,0.3431372136223473,0.010967340031647965,0.5879435884990213,2.641299706525846,-2.198118813110024,1.3828244683488582,-1.7064996009760376,0.2850828126942504,9
000430.SZ,*ST张股,清明,0.018547271755972528,0.35939000300047874,0.008798203799782288,0.6637502954675655,1.9223413989619809,0.14698539328134766,0.6638661607849934,0.6477828203046023,0.3483273664143671,9
000848.SZ,承德露露,国庆,0.018321054930036204,0.3639101975730038,0.003534647638461578,0.8609594530764436,1.8827859869452077,-1.2333110050216098,0.27749912147759453,-0.7272326534324156,0.3804729711031791,10
000523.SZ,红棉股份,清明,0.017767433442435653,0.38447794613475833,0.00877772025744656,0.6674694206544756,1.7937801718968898,0.5732985711580949,0.535304933719902,0.6718231170344304,0.2999477024059795,9
600258.SH,首旅酒店,清明,0.01754843402270808,0.38497912840724074,0.008428472651612598,0.6765042637526649,2.1626574791778665,-0.49328223889240586,0.9249072174331757,-0.08568338468026365,0.3132368376552744,9
002481.SZ,双塔食品,清明,0.01753522825408722,0.38485259118282106,0.008999886991463712,0.6556113653815655,2.04925353074187,2.270710560559563,0.7907782925648829,2.7715079875828184,0.21937378127362084,9
300915.SZ,海融科技,清明,0.017464513260583896,0.5353545674993417,0.0129482842994942,0.645841712931401,4.209212832209209,-4.314360608199516,3.101077381219911,-2.3311396440412273,0.3464078114446328,4
600706.SH,曲江文旅,清明,0.017158544991048803,0.396111260213467,0.008685192463706673,0.6675534162884714,2.377770910750378,-0.30318849063403225,1.11929567257339,0.1976089363892224,0.36285384656888764,9
002033.SZ,丽江股份,春节,0.01687379678661867,0.4086498028623231,0.015347545632296488,0.4523363536350002,1.5045752036041453,1.1012561672328447,1.105471403289957,-0.6063994864338742,0.17389342914206063,9
600138.SH,中青旅,清明,0.016847390053320834,0.4047340745381921,0.004385361297959543,0.8283128386943284,1.3891882783867795,-1.2726118672895648,0.13071304020979202,-0.7718144402663101,0.4622650029542523,9
605567.SH,春雪食品,清明,0.01663536082211861,0.5893859944405313,0.01606737058623731,0.6021609804370623,2.475210590661906,-5.401276059411452,2.1592840629639913,-3.404367662886832,0.1091526687916484,3
002186.SZ,全聚德,清明,0.016122702792163626,0.42477394214283243,0.00466172382837489,0.8174947648761649,1.6340283821061143,-1.6443973793595275,0.3755531439291266,-1.143599952336273,0.4169749161685371,9
300908.SZ,仲景食品,国庆,0.016121739729728322,0.5661190647982097,0.0035406814152551297,0.8997272666897935,5.5022226139452,-1.9252346249450933,1.7260604831357225,-1.1035257587231693,0.29225259862646014,5
000721.SZ,西安饮食,中秋,0.015905038477016343,0.43143028932814015,0.013692873494524705,0.49820920635672605,3.0004899560842127,1.1473065799241144,2.3598973186690064,0.9741535926351821,0.13087568113536516,6
002910.SZ,庄园牧场,清明,0.015522134953779671,0.4865167531056159,0.005189054005119433,0.8160614558690588,2.615369592459517,-5.459594862366456,0.8953256726962106,-4.3076909371934695,0.34040736326592924,7
603589.SH,口子窖,五一,0.015360202644212995,0.4465441506477953,0.03202841234988714,0.11239689971057527,1.6336040793584872,2.4539175804776843,2.753261170965056,2.811091720788214,0.08213773977721059,10
603919.SH,XD金徽酒,国庆,0.014956131636497942,0.46488413087379465,0.004087891137084752,0.8416811280111736,2.6654833047154636,-0.6708156771286855,1.06019643924785,-0.15185506561813047,0.3304156654154461,10
600054.SH,黄山旅游,清明,0.014806806680667682,0.4630938349680994,0.0007775702282479043,0.9692643590608061,1.2776769587804913,0.6288549160499972,0.019201720603503485,1.129652343073252,0.4937585454505855,9
002732.SZ,燕塘乳业,国庆,0.014241645339776702,0.4814169168264905,0.00016274712060089324,0.9935811848412489,1.4401912095844316,-2.3528304242451448,-0.1650956558831817,-1.8467520726559503,0.5538294343712723,10
002286.SZ,保龄宝,清明,0.013951480650873933,0.493518881200241,0.005371366675850399,0.7920807412088456,1.7746945190167729,-2.4380106230283283,0.5162192808397853,-1.9372131960050736,0.3062940318481777,9
600199.SH,金种子酒,国庆,0.013850730902830155,0.4930037766987817,0.0027494360573184816,0.8917607948918261,2.2841566807968743,-2.742331359718585,0.6788698153292605,-2.236253008129391,0.3827164232162906,10
000752.SZ,ST西发,中秋,0.013229272041687968,0.5178207131922715,0.009785234137941093,0.6324094523804311,1.8040151040529768,-1.6889534740125003,1.1634224666377702,-1.8621064613014326,0.2711111057088662,6
603043.SH,广州酒家,清明,0.01146021686115856,0.5997552389282622,-0.003441959153914592,0.8747725111849171,1.627939139550548,1.916954585104499,-0.09210478021275874,3.0688585102774844,0.5239547961715112,7
300106.SZ,西部牧业,清明,0.010759936005093293,0.5950982791473859,0.00326944898342737,0.8717131951771027,1.8568448469686212,-2.694343823986228,0.5983696087916327,-2.1935463969629736,0.4116590446063162,9
000995.SZ,皇台酒业,国庆,0.010713402400301022,0.6414248033313754,0.002075976573158601,0.9280969468025041,5.497232339615267,-7.253562450929507,2.2575703725477534,-5.62768441984624,0.296178359627451,7
603697.SH,有友食品,清明,0.010709693405548679,0.6641544378497736,0.007169007065548242,0.7713297007079912,2.2923764306593264,-0.5161605906974543,1.5324493009035733,0.7289966801949952,0.24544743151419143,5
001219.SZ,青岛食品,国庆,0.010317558511833162,0.7385468346960072,-0.026169761487639335,0.39714689091734856,2.291054939129281,0.29056122693101916,-2.7459758251437063,1.317482628365616,0.9875589313798095,4
300972.SZ,万辰集团,清明,0.010088334700283147,0.7301983767245888,0.009797888233721883,0.7376760096585498,7.690112732216803,-6.68600941721564,7.374186204518889,-4.689101020691019,0.18645835989261988,3
603711.SH,香飘飘,国庆,0.010078967523165935,0.6530192307266575,-0.004360469033113286,0.845788728160764,1.9358469840749644,-2.0747769954521114,-0.2215418113418452,-1.0266048328063255,0.5582384182505915,8
605179.SH,一鸣食品,国庆,0.009610358712347439,0.7348899037447015,-0.014788399621416972,0.6022994239161811,2.446328196828703,-2.307586731044884,-1.329833933980775,-1.4858778648229598,0.8213243686856346,5
603199.SH,九华旅游,清明,0.009532061703774922,0.6366748409385861,-0.0025904947391387346,0.8978585393160594,1.0716213866765392,-0.19910549817858797,-0.18685385150044853,0.3016919288446668,0.5553261482631043,9
300175.SZ,ST朗源,清明,0.009414326649869593,0.6413887942442393,0.0017548726120333864,0.9308165756489589,1.3614049181504453,-7.336373274124219,0.1029296799734574,-6.690718414916066,0.46558095039186975,9
000978.SZ,桂林旅游,清明,0.00928197591730162,0.6455451596458319,-0.0024907631594971304,0.9017705736724091,0.9345568062177961,0.4470535751726206,-0.3239184319591917,0.9478510021958753,0.5918959100589195,9
002306.SZ,*ST云网,清明,0.00918925035544756,0.6578665121451729,-0.0006366836268978837,0.9755221362885288,1.7491274640396264,-4.947435807668555,0.33156397673895044,-4.188149304808749,0.47890463163961033,8
002627.SZ,三峡旅游,国庆,0.009088377413010672,0.6545041343983234,-0.007309411827767129,0.718911080663071,1.202337923842593,-3.9226983819765047,-0.4029489416250206,-3.4166200303873104,0.5707386949730407,10
000796.SZ,凯撒旅业,清明,0.009027406160133474,0.6692915837846648,-3.85667686224445e-05,0.9985440997260087,1.3423300193780128,1.885262560657846,-0.28962817291542403,2.506793444416303,0.5460792328471752,7
601007.SH,金陵饭店,清明,0.008988498301306677,0.6563469583748629,-0.0027006945888859504,0.8936465686804391,1.0610529923653536,2.9540659876373248,-0.1974222458116342,3.4548634146605792,0.5400814843004738,9
002330.SZ,得利斯,清明,0.008863353767761345,0.6607006420994802,-0.0008438405061376824,0.9666666755125222,0.9267590900833833,-0.9231226545462863,-0.3317161480936045,-0.4223252275230311,0.584588573352379,9
600084.SH,中信尼雅,清明,0.008191597058196285,0.699294437167435,-0.002804897429471311,0.8947767436065655,1.2592307177172695,-0.009876384934795368,-0.16695385618792358,0.2967679505689076,0.520959006165137,8
300741.SZ,华宝股份,国庆,0.008190800978827016,0.7189301460026221,-0.008090098633250161,0.7222418814590102,1.2767858611646115,-3.6956716855713934,-0.8806029342521975,-2.647499522925607,0.7812363870919528,8
603099.SH,长白山,中秋,0.008033785345324401,0.6905530772830051,0.005045273266880732,0.8025795924200314,1.500761507819916,0.26772132190187065,0.8601688704047096,0.09456833461293816,0.3084851019050536,6
600616.SH,金枫酒业,清明,0.007547544697760821,0.7083977486362381,-0.003354715621269289,0.8679706795266838,0.8996019184032146,-3.5940434328759157,-0.3588733197737732,-3.0932460058526607,0.5711012339479129,9
002695.SZ,煌上煌,清明,0.007365786335851146,0.7156655180391169,-0.0026377982312638833,0.8962146678307712,1.1240191200832284,-1.797802216437409,-0.1344561180937596,-1.297004789414154,0.5520491655678318,9
002159.SZ,三特索道,清明,0.007286218988016546,0.7191571998227985,-0.00387075809608647,0.8485054825573425,0.9135710869283911,0.30395854810463746,-0.34490415124859647,0.8047559751278924,0.5538528818088178,9
002059.SZ,云南旅游,中秋,0.007266695929033827,0.732377877529436,0.00026978166444478654,0.9898707175634769,1.1964830325974574,0.49184783853604175,-0.023047043641994946,0.25292882652138393,0.5036640413939943,5
600576.SH,祥源文旅,清明,0.006909609542547086,0.7407680177038044,-0.00291619481393538,0.8889540139106168,0.6880899486668294,-0.44725159999020586,-0.5703852895101584,0.3551022536107633,0.5820688295197505,9
000911.SZ,广农糖业,清明,0.006603783999421463,0.7447491273263975,-0.0024782343818167294,0.902758528292691,0.6213431392795807,2.156066644294953,-0.4894202958148909,2.6568640713182075,0.580312346934318,9
300858.SZ,科拓生物,端午,0.006109112571688011,0.8226866432442461,0.007958936599582815,0.7703272641730768,1.4571252941742379,1.9955651061319515,1.4995068981674755,1.1352129014084,0.3069329050117764,5
603299.SH,苏盐井神,清明,0.006072296916699717,0.7692196073854347,-0.00431812465328301,0.8347305687342114,1.308078301243639,-0.6958864125276218,0.04960306306665135,-0.195088985504367,0.49064677622505304,9
000929.SZ,*ST兰黄,中秋,0.00605833228802081,0.7676847735386796,0.002995031365212539,0.8838922557580783,1.0293155272008858,2.905992202463006,0.3887228897856789,2.732839215174073,0.4215423671984566,6
002852.SZ,道道全,清明,0.005064879638820795,0.8135424292229237,-0.005382204373611258,0.8020957251667704,0.9336238878055902,-6.321999970339363,-0.4839395994950859,-5.5214076771532525,0.552679006543518,8
000428.SZ,华天酒店,中秋,0.003539859034931102,0.8607565462610527,-6.416540828012762e-05,0.9974630595919731,0.5425297966581605,2.501100660814911,-0.09806284075704592,2.3279476735259785,0.5208159781994798,6
603777.SH,来伊份,国庆,0.0024834704117828003,0.9058213209903263,-0.009022114613359947,0.6673297098758445,0.998937550843363,8.035246972500769,-0.8624602433013835,8.744051186408587,0.6931418419502792,10
300898.SZ,熊猫乳品,国庆,0.0024185859751865795,0.9307100030958583,-0.0033428750340172924,0.9043395856826436,4.7848420272870955,55.81673817120065,1.0086798964776187,56.59911051893558,0.42106445093262823,6
002707.SZ,众信旅游,中秋,0.002273957527963679,0.9120099014699655,-0.0007492838439894769,0.9709541216581098,0.3901142048951535,-1.996735966021128,-0.25047843252005325,-2.16988895331006,0.5466788096781565,6
301116.SZ,益客食品,国庆,0.001881453036154941,0.9529250874578098,-0.012986173911286321,0.6836547100604031,1.92172394662922,-0.8174294192905385,-3.1153068176437673,0.20949198214405873,0.9583934460519771,4
000639.SZ,西王食品,中秋,0.001591486825283391,0.9382759354905875,-0.006102013983796956,0.766536570545941,0.25055735581054994,2.0964988498256854,-0.9689727204289025,1.8575798378110278,0.7696703317375531,5
002702.SZ,海欣食品,清明,0.0005196278438087255,0.9794574434970454,-0.00912589319831977,0.6511070265877141,0.13751576011167277,0.29476048869702015,-1.1209594780653147,0.7955579157202749,0.6703569007473402,9
300997.SZ,欢乐家,国庆,0.00035500152217825693,0.9904386969944883,-0.004953807007301106,0.867193702301515,4.2271851321011535,-4.6661155143670525,0.45102300129167683,-3.844406648145129,0.44960059270479574,5
000558.SZ,天府文旅,清明,-0.00035085512305029105,0.9865212134972391,-0.011829488782413066,0.5689359077310865,-0.3267643624848062,-1.824203246622294,-1.8300239479261347,-1.0534824998808783,0.7529408327561594,8
002329.SZ,皇氏集团,端午,-0.0023316728902352812,0.9081091725073496,-0.0025803851522674345,0.8983580618346396,-0.4664596300386921,-0.100463032623236,-0.562481830007332,-1.2515753064466195,0.5973229407582055,10
603696.SH,安记食品,清明,-0.0027680968428158877,0.8916514615753152,-0.012524504900956909,0.5376706243590178,-0.05055712142816561,-2.3461193962720635,-1.2987211871216704,-1.8453219692488085,0.6758498654699929,9
600189.SH,泉阳泉,清明,-0.004772982123081125,0.8203210513822399,-0.01764664353289758,0.401013781706922,-0.35844014721929796,-2.682874222345724,-1.742904212912803,-2.376229886842021,0.8961741235571044,9
002820.SZ,桂发祥,中秋,-0.006067500297743349,0.7743512125737735,-0.013342076288893338,0.5284117529385879,-0.9514989757892376,0.40180729413455724,-2.1710290520286906,0.16288828211989959,0.8441937869047275,5
603886.SH,元祖股份,清明,-0.011096979141506886,0.6015150792706567,-0.02414898301992413,0.2557138836066798,-0.7399510038340051,-1.4863927210899908,-2.1575144911346804,-0.6858004279038823,0.8018137096800826,8
603262.SH,技源集团,国庆,-0.020800393660121565,0.8086616815112655,-0.02206268712860566,0.797293266592724,-2.6356832165246646,-2.8722170146032955,-4.276821644579243,-1.764207290225317,,1
